"month","UF","admissions","dismissals","source"
"2016-12","SC",52484,78813,"CAGED"
"2016-12","SE",4725,7622,"CAGED"
"2016-12","SP",257016,416296,"CAGED"
"2016-12","TO",3578,5251,"CAGED"
"2017-01","AC",2355,2330,"CAGED"
"2017-01","AL",7106,13812,"CAGED"
"2017-01","AM",10562,11988,"CAGED"
"2017-01","AP",1505,1836,"CAGED"
"2017-01","BA",47993,48138,"CAGED"
"2017-01","CE",31191,38627,"CAGED"
"2017-01","DF",20202,23079,"CAGED"
"2017-01","ES",25498,24772,"CAGED"
"2017-01","GO",49311,44544,"CAGED"
"2017-01","MA",11047,13196,"CAGED"
"2017-01","MG",136510,136695,"CAGED"
"2017-01","MS",20510,19639,"CAGED"
"2017-01","MT",35975,25965,"CAGED"
"2017-01","PA",21361,24170,"CAGED"
"2017-01","PB",10500,16938,"CAGED"
"2017-01","PE",29531,43441,"CAGED"
"2017-01","PI",7434,7885,"CAGED"
"2017-01","PR",92349,87376,"CAGED"
"2017-01","RJ",89180,115652,"CAGED"
"2017-01","RN",11737,14692,"CAGED"
"2017-01","RO",7685,9560,"CAGED"
"2017-01","RR",1827,1569,"CAGED"
"2017-01","RS",93054,84920,"CAGED"
"2017-01","SC",83437,72153,"CAGED"
"2017-01","SE",7224,7837,"CAGED"
"2017-01","SP",365054,369511,"CAGED"
"2017-01","TO",5124,5801,"CAGED"
"2017-02","AC",1996,2240,"CAGED"
"2017-02","AL",5619,17022,"CAGED"
"2017-02","AM",9285,11059,"CAGED"
"2017-02","AP",1423,1434,"CAGED"
"2017-02","BA",44017,45721,"CAGED"
"2017-02","CE",32422,32358,"CAGED"
"2017-02","DF",22877,20539,"CAGED"
"2017-02","ES",20632,22709,"CAGED"
"2017-02","GO",47773,40924,"CAGED"
"2017-02","MA",10434,12397,"CAGED"
"2017-02","MG",138738,129713,"CAGED"
"2017-02","MS",21379,18862,"CAGED"
"2017-02","MT",29494,25458,"CAGED"
"2017-02","PA",20263,22301,"CAGED"
"2017-02","PB",9499,10643,"CAGED"
"2017-02","PE",27739,44081,"CAGED"
"2017-02","PI",8369,8191,"CAGED"
"2017-02","PR",100961,90999,"CAGED"
"2017-02","RJ",92896,101068,"CAGED"
"2017-02","RN",10872,12154,"CAGED"
"2017-02","RO",8479,7941,"CAGED"
"2017-02","RR",1815,1651,"CAGED"
"2017-02","RS",98216,87614,"CAGED"
"2017-02","SC",92765,77907,"CAGED"
"2017-02","SE",6455,9867,"CAGED"
"2017-02","SP",380776,355364,"CAGED"
"2017-02","TO",5637,5002,"CAGED"
"2017-03","AC",1889,2434,"CAGED"
"2017-03","AL",5955,15290,"CAGED"
"2017-03","AM",9320,11020,"CAGED"
"2017-03","AP",1458,1508,"CAGED"
"2017-03","BA",45596,48516,"CAGED"
"2017-03","CE",30701,35376,"CAGED"
"2017-03","DF",20484,21160,"CAGED"
"2017-03","ES",26877,27671,"CAGED"
"2017-03","GO",48964,44660,"CAGED"
"2017-03","MA",10365,13166,"CAGED"
"2017-03","MG",144109,144115,"CAGED"
"2017-03","MS",21556,20311,"CAGED"
"2017-03","MT",27442,33169,"CAGED"
"2017-03","PA",19204,22520,"CAGED"
"2017-03","PB",8615,10554,"CAGED"
"2017-03","PE",29119,32951,"CAGED"
"2017-03","PI",7262,8209,"CAGED"
"2017-03","PR",101659,100533,"CAGED"
"2017-03","RJ",89419,107313,"CAGED"
"2017-03","RN",11662,12231,"CAGED"
"2017-03","RO",8008,9094,"CAGED"
"2017-03","RR",1690,1776,"CAGED"
"2017-03","RS",107379,102143,"CAGED"
"2017-03","SC",83737,88375,"CAGED"
"2017-03","SE",6087,8564,"CAGED"
"2017-03","SP",387404,397050,"CAGED"
"2017-03","TO",5371,5247,"CAGED"
"2017-04","AC",1442,1771,"CAGED"
"2017-04","AL",5885,9893,"CAGED"
"2017-04","AM",9106,9366,"CAGED"
"2017-04","AP",1101,885,"CAGED"
"2017-04","BA",47143,39951,"CAGED"
"2017-04","CE",27660,28335,"CAGED"
"2017-04","DF",17265,15220,"CAGED"
"2017-04","ES",24112,20564,"CAGED"
"2017-04","GO",47210,40040,"CAGED"
"2017-04","MA",8909,10068,"CAGED"
"2017-04","MG",135599,120781,"CAGED"
"2017-04","MS",18611,17887,"CAGED"
"2017-04","MT",26859,26260,"CAGED"
"2017-04","PA",17647,18944,"CAGED"
"2017-04","PB",7852,8384,"CAGED"
"2017-04","PE",25750,26919,"CAGED"
"2017-04","PI",6568,6343,"CAGED"
"2017-04","PR",85932,79190,"CAGED"
"2017-04","RJ",86142,88696,"CAGED"
"2017-04","RN",10667,11588,"CAGED"
"2017-04","RO",7080,6903,"CAGED"
"2017-04","RR",1599,1355,"CAGED"
"2017-04","RS",81342,84386,"CAGED"
"2017-04","SC",68039,66200,"CAGED"
"2017-04","SE",5617,5689,"CAGED"
"2017-04","SP",361877,331650,"CAGED"
"2017-04","TO",4836,4726,"CAGED"
"2017-05","AC",2343,2143,"CAGED"
"2017-05","AL",7056,7207,"CAGED"
"2017-05","AM",10401,10626,"CAGED"
"2017-05","AP",1500,1549,"CAGED"
"2017-05","BA",49319,46353,"CAGED"
"2017-05","CE",29761,32701,"CAGED"
"2017-05","DF",20849,21874,"CAGED"
"2017-05","ES",29395,25278,"CAGED"
"2017-05","GO",51323,43879,"CAGED"
"2017-05","MA",12589,11807,"CAGED"
"2017-05","MG",159198,136267,"CAGED"
"2017-05","MS",18926,20262,"CAGED"
"2017-05","MT",29903,28177,"CAGED"
"2017-05","PA",20450,22302,"CAGED"
"2017-05","PB",8808,9399,"CAGED"
"2017-05","PE",29991,30186,"CAGED"
"2017-05","PI",7517,6681,"CAGED"
"2017-05","PR",92293,89914,"CAGED"
"2017-05","RJ",90267,95850,"CAGED"
"2017-05","RN",11730,11932,"CAGED"
"2017-05","RO",8155,7961,"CAGED"
"2017-05","RR",1937,1670,"CAGED"
"2017-05","RS",79713,92073,"CAGED"
"2017-05","SC",74184,74798,"CAGED"
"2017-05","SE",6695,6828,"CAGED"
"2017-05","SP",382450,365224,"CAGED"
"2017-05","TO",5680,5239,"CAGED"
"2017-06","AC",2120,1869,"CAGED"
"2017-06","AL",6610,6766,"CAGED"
"2017-06","AM",9415,9516,"CAGED"
"2017-06","AP",1929,1836,"CAGED"
"2017-06","BA",43359,44649,"CAGED"
"2017-06","CE",31217,31084,"CAGED"
"2017-06","DF",19801,22285,"CAGED"
"2017-06","ES",24359,25825,"CAGED"
"2017-06","GO",48995,44200,"CAGED"
"2017-06","MA",12271,10740,"CAGED"
"2017-06","MG",146926,131481,"CAGED"
"2017-06","MS",18866,18616,"CAGED"
"2017-06","MT",32141,26362,"CAGED"
"2017-06","PA",21870,21196,"CAGED"
"2017-06","PB",8751,8513,"CAGED"
"2017-06","PE",30600,27874,"CAGED"
"2017-06","PI",8500,7788,"CAGED"
"2017-06","PR",85906,89467,"CAGED"
"2017-06","RJ",88013,93702,"CAGED"
"2017-06","RN",11944,11491,"CAGED"
"2017-06","RO",8231,7804,"CAGED"
"2017-06","RR",1676,1653,"CAGED"
"2017-06","RS",73477,82990,"CAGED"
"2017-06","SC",68777,70323,"CAGED"
"2017-06","SE",7474,6840,"CAGED"
"2017-06","SP",363007,362024,"CAGED"
"2017-06","TO",5695,5215,"CAGED"
"2017-07","AC",2045,1806,"CAGED"
"2017-07","AL",6184,6325,"CAGED"
"2017-07","AM",10070,8182,"CAGED"
"2017-07","AP",1857,1654,"CAGED"
"2017-07","BA",45302,44455,"CAGED"
"2017-07","CE",31310,29439,"CAGED"
"2017-07","DF",20945,19737,"CAGED"
"2017-07","ES",22484,24325,"CAGED"
"2017-07","GO",46453,41708,"CAGED"
"2017-07","MA",12215,10648,"CAGED"
"2017-07","MG",136750,135630,"CAGED"
"2017-07","MS",18591,20418,"CAGED"
"2017-07","MT",34374,26289,"CAGED"
"2017-07","PA",20012,18150,"CAGED"
"2017-07","PB",10217,9408,"CAGED"
"2017-07","PE",28556,27762,"CAGED"
"2017-07","PI",7042,6802,"CAGED"
"2017-07","PR",86847,85888,"CAGED"
"2017-07","RJ",87179,96499,"CAGED"
"2017-07","RN",11731,10768,"CAGED"
"2017-07","RO",8960,7704,"CAGED"
"2017-07","RR",1536,1521,"CAGED"
"2017-07","RS",79592,80741,"CAGED"
"2017-07","SC",71592,71464,"CAGED"
"2017-07","SE",6174,6483,"CAGED"
"2017-07","SP",354822,333017,"CAGED"
"2017-07","TO",4930,5047,"CAGED"
"2017-08","AC",2048,1907,"CAGED"
"2017-08","AL",6869,7293,"CAGED"
"2017-08","AM",11031,9674,"CAGED"
"2017-08","AP",1699,1739,"CAGED"
"2017-08","BA",48068,45578,"CAGED"
"2017-08","CE",36440,31465,"CAGED"
"2017-08","DF",23269,21864,"CAGED"
"2017-08","ES",25364,28211,"CAGED"
"2017-08","GO",47670,45836,"CAGED"
"2017-08","MA",13181,11447,"CAGED"
"2017-08","MG",139432,148877,"CAGED"
"2017-08","MS",19701,20167,"CAGED"
"2017-08","MT",31467,29585,"CAGED"
"2017-08","PA",22542,23066,"CAGED"
"2017-08","PB",13361,9850,"CAGED"
"2017-08","PE",35927,31721,"CAGED"
"2017-08","PI",7799,7724,"CAGED"
"2017-08","PR",92693,91513,"CAGED"
"2017-08","RJ",93997,97397,"CAGED"
"2017-08","RN",14166,10925,"CAGED"
"2017-08","RO",8968,8157,"CAGED"
"2017-08","RR",1957,1542,"CAGED"
"2017-08","RS",86734,88109,"CAGED"
"2017-08","SC",80420,74290,"CAGED"
"2017-08","SE",6763,6607,"CAGED"
"2017-08","SP",376660,359340,"CAGED"
"2017-08","TO",6725,5610,"CAGED"
"2017-09","AC",1780,1563,"CAGED"
"2017-09","AL",13352,5941,"CAGED"
"2017-09","AM",9692,9396,"CAGED"
"2017-09","AP",1235,1457,"CAGED"
"2017-09","BA",43770,41473,"CAGED"
"2017-09","CE",30774,28613,"CAGED"
"2017-09","DF",19508,18993,"CAGED"
"2017-09","ES",21149,20825,"CAGED"
"2017-09","GO",42985,46478,"CAGED"
"2017-09","MA",11259,11268,"CAGED"
"2017-09","MG",125869,130160,"CAGED"
"2017-09","MS",18346,18545,"CAGED"
"2017-09","MT",28521,27492,"CAGED"
"2017-09","PA",22172,18889,"CAGED"
"2017-09","PB",10252,8277,"CAGED"
"2017-09","PE",42066,28074,"CAGED"
"2017-09","PI",7190,6431,"CAGED"
"2017-09","PR",86000,83199,"CAGED"
"2017-09","RJ",90975,95744,"CAGED"
"2017-09","RN",12157,10515,"CAGED"
"2017-09","RO",8466,7695,"CAGED"
"2017-09","RR",1720,1185,"CAGED"
"2017-09","RS",75819,76097,"CAGED"
"2017-09","SC",73771,65760,"CAGED"
"2017-09","SE",5796,6380,"CAGED"
"2017-09","SP",338469,338720,"CAGED"
"2017-09","TO",5214,4745,"CAGED"
"2017-10","AC",1542,1758,"CAGED"
"2017-10","AL",22283,5890,"CAGED"
"2017-10","AM",10904,8299,"CAGED"
"2017-10","AP",1344,1393,"CAGED"
"2017-10","BA",42168,42204,"CAGED"
"2017-10","CE",31613,28695,"CAGED"
"2017-10","DF",19774,19558,"CAGED"
"2017-10","ES",23414,21859,"CAGED"
"2017-10","GO",44484,46155,"CAGED"
"2017-10","MA",11806,10874,"CAGED"
"2017-10","MG",132920,128411,"CAGED"
"2017-10","MS",17484,16762,"CAGED"
"2017-10","MT",29481,29156,"CAGED"
"2017-10","PA",20272,19605,"CAGED"
"2017-10","PB",9227,8313,"CAGED"
"2017-10","PE",36056,27338,"CAGED"
"2017-10","PI",8071,6457,"CAGED"
"2017-10","PR",87052,82303,"CAGED"
"2017-10","RJ",84538,88399,"CAGED"
"2017-10","RN",10966,10109,"CAGED"
"2017-10","RO",8227,7751,"CAGED"
"2017-10","RR",1760,1712,"CAGED"
"2017-10","RS",84447,76363,"CAGED"
"2017-10","SC",77772,69161,"CAGED"
"2017-10","SE",11008,5517,"CAGED"
"2017-10","SP",353787,342438,"CAGED"
"2017-10","TO",5419,4740,"CAGED"
"2017-11","AC",1522,1865,"CAGED"
"2017-11","AL",8154,6686,"CAGED"
"2017-11","AM",9533,9138,"CAGED"
"2017-11","AP",1311,1586,"CAGED"
"2017-11","BA",43439,44585,"CAGED"
"2017-11","CE",30435,27574,"CAGED"
"2017-11","DF",18432,18433,"CAGED"
"2017-11","ES",22507,22318,"CAGED"
"2017-11","GO",40401,46564,"CAGED"
"2017-11","MA",11707,12010,"CAGED"
"2017-11","MG",124287,126324,"CAGED"
"2017-11","MS",16193,18637,"CAGED"
"2017-11","MT",24199,30003,"CAGED"
"2017-11","PA",20607,19878,"CAGED"
"2017-11","PB",9296,8040,"CAGED"
"2017-11","PE",30329,30070,"CAGED"
"2017-11","PI",7523,8067,"CAGED"
"2017-11","PR",83171,81738,"CAGED"
"2017-11","RJ",89964,86926,"CAGED"
"2017-11","RN",10380,10517,"CAGED"
"2017-11","RO",7610,8327,"CAGED"
"2017-11","RR",1512,1369,"CAGED"
"2017-11","RS",86723,77970,"CAGED"
"2017-11","SC",73038,68043,"CAGED"
"2017-11","SE",6700,6656,"CAGED"
"2017-11","SP",327554,345165,"CAGED"
"2017-11","TO",5271,5601,"CAGED"
"2017-12","AC",1269,1661,"CAGED"
"2017-12","AL",5927,7199,"CAGED"
"2017-12","AM",7273,9275,"CAGED"
"2017-12","AP",1306,1716,"CAGED"
"2017-12","BA",36540,48997,"CAGED"
"2017-12","CE",22440,27003,"CAGED"
"2017-12","DF",16461,20519,"CAGED"
"2017-12","ES",19773,25754,"CAGED"
"2017-12","GO",33592,47937,"CAGED"
"2017-12","MA",9717,10704,"CAGED"
"2017-12","MG",100554,137000,"CAGED"
"2017-12","MS",12827,19445,"CAGED"
"2017-12","MT",19483,29270,"CAGED"
"2017-12","PA",15086,21908,"CAGED"
"2017-12","PB",7148,9060,"CAGED"
"2017-12","PE",25940,34254,"CAGED"
"2017-12","PI",5457,6281,"CAGED"
"2017-12","PR",64710,89713,"CAGED"
"2017-12","RJ",81064,96642,"CAGED"
"2017-12","RN",9028,11879,"CAGED"
"2017-12","RO",5920,6773,"CAGED"
"2017-12","RR",1282,1511,"CAGED"
"2017-12","RS",65035,90494,"CAGED"
"2017-12","SC",58469,80747,"CAGED"
"2017-12","SE",4954,6106,"CAGED"
"2017-12","SP",275505,391896,"CAGED"
"2017-12","TO",3826,5381,"CAGED"
"2018-01","AC",1709,2078,"CAGED"
"2018-01","AL",7663,9852,"CAGED"
"2018-01","AM",10906,11678,"CAGED"
"2018-01","AP",1939,1594,"CAGED"
"2018-01","BA",48484,42937,"CAGED"
"2018-01","CE",34890,33237,"CAGED"
"2018-01","DF",22782,19951,"CAGED"
"2018-01","ES",27738,24598,"CAGED"
"2018-01","GO",50773,45041,"CAGED"
"2018-01","MA",11666,12252,"CAGED"
"2018-01","MG",139731,131395,"CAGED"
"2018-01","MS",19545,17956,"CAGED"
"2018-01","MT",37435,27166,"CAGED"
"2018-01","PA",21146,25227,"CAGED"
"2018-01","PB",9695,12950,"CAGED"
"2018-01","PE",29428,34265,"CAGED"
"2018-01","PI",6562,7503,"CAGED"
"2018-01","PR",98120,86483,"CAGED"
"2018-01","RJ",88620,98450,"CAGED"
"2018-01","RN",11680,12319,"CAGED"
"2018-01","RO",8472,8887,"CAGED"
"2018-01","RR",1635,1543,"CAGED"
"2018-01","RS",99961,82192,"CAGED"
"2018-01","SC",91958,74610,"CAGED"
"2018-01","SE",6944,7732,"CAGED"
"2018-01","SP",389345,369067,"CAGED"
"2018-01","TO",5671,5713,"CAGED"
"2018-02","AC",1769,2197,"CAGED"
"2018-02","AL",7076,17774,"CAGED"
"2018-02","AM",9991,9936,"CAGED"
"2018-02","AP",1696,1595,"CAGED"
"2018-02","BA",42885,42921,"CAGED"
"2018-02","CE",28582,28957,"CAGED"
"2018-02","DF",21643,20374,"CAGED"
"2018-02","ES",24631,24184,"CAGED"
"2018-02","GO",49273,44136,"CAGED"
"2018-02","MA",10303,10675,"CAGED"
"2018-02","MG",134586,127298,"CAGED"
"2018-02","MS",21328,18048,"CAGED"
"2018-02","MT",32391,27670,"CAGED"
"2018-02","PA",19867,19594,"CAGED"
"2018-02","PB",11163,13921,"CAGED"
"2018-02","PE",26965,34346,"CAGED"
"2018-02","PI",7419,7251,"CAGED"
"2018-02","PR",102638,94935,"CAGED"
"2018-02","RJ",91076,93826,"CAGED"
"2018-02","RN",9482,13052,"CAGED"
"2018-02","RO",9233,8650,"CAGED"
"2018-02","RR",1543,1592,"CAGED"
"2018-02","RS",101843,88819,"CAGED"
"2018-02","SC",99705,83361,"CAGED"
"2018-02","SE",6325,7256,"CAGED"
"2018-02","SP",395910,365870,"CAGED"
"2018-02","TO",5642,5539,"CAGED"
"2018-03","AC",1872,2029,"CAGED"
"2018-03","AL",7100,14099,"CAGED"
"2018-03","AM",9778,9230,"CAGED"
"2018-03","AP",1431,1613,"CAGED"
"2018-03","BA",50740,46589,"CAGED"
"2018-03","CE",29958,29720,"CAGED"
"2018-03","DF",22463,21847,"CAGED"
"2018-03","ES",27833,26053,"CAGED"
"2018-03","GO",50584,45272,"CAGED"
"2018-03","MA",11670,10653,"CAGED"
"2018-03","MG",150580,136431,"CAGED"
"2018-03","MS",20126,20772,"CAGED"
"2018-03","MT",29741,32759,"CAGED"
"2018-03","PA",19450,20237,"CAGED"
"2018-03","PB",9595,9962,"CAGED"
"2018-03","PE",29907,39596,"CAGED"
"2018-03","PI",7689,6734,"CAGED"
"2018-03","PR",103997,97483,"CAGED"
"2018-03","RJ",98636,98389,"CAGED"
"2018-03","RN",11184,11621,"CAGED"
"2018-03","RO",8707,8496,"CAGED"
"2018-03","RR",1602,1604,"CAGED"
"2018-03","RS",109755,97088,"CAGED"
"2018-03","SC",87218,85308,"CAGED"
"2018-03","SE",7093,9570,"CAGED"
"2018-03","SP",425778,395319,"CAGED"
"2018-03","TO",5666,5528,"CAGED"
"2018-04","AC",1668,1438,"CAGED"
"2018-04","AL",7486,10051,"CAGED"
"2018-04","AM",10063,10296,"CAGED"
"2018-04","AP",1466,1056,"CAGED"
"2018-04","BA",48368,46392,"CAGED"
"2018-04","CE",32446,29348,"CAGED"
"2018-04","DF",22824,18904,"CAGED"
"2018-04","ES",26460,23695,"CAGED"
"2018-04","GO",53603,44812,"CAGED"
"2018-04","MA",11965,10633,"CAGED"
"2018-04","MG",154981,131418,"CAGED"
"2018-04","MS",20532,18944,"CAGED"
"2018-04","MT",31131,29661,"CAGED"
"2018-04","PA",20911,18138,"CAGED"
"2018-04","PB",9547,9393,"CAGED"
"2018-04","PE",30163,30433,"CAGED"
"2018-04","PI",7129,6550,"CAGED"
"2018-04","PR",97891,88663,"CAGED"
"2018-04","RJ",94279,86959,"CAGED"
"2018-04","RN",11326,11449,"CAGED"
"2018-04","RO",8508,7903,"CAGED"
"2018-04","RR",1715,1606,"CAGED"
"2018-04","RS",92019,93271,"CAGED"
"2018-04","SC",82502,77180,"CAGED"
"2018-04","SE",6485,6219,"CAGED"
"2018-04","SP",414271,369845,"CAGED"
"2018-04","TO",5486,5070,"CAGED"
"2018-05","AC",1880,2071,"CAGED"
"2018-05","AL",8528,8113,"CAGED"
"2018-05","AM",9073,10284,"CAGED"
"2018-05","AP",1308,1419,"CAGED"
"2018-05","BA",52423,46488,"CAGED"
"2018-05","CE",33327,31288,"CAGED"
"2018-05","DF",24862,23788,"CAGED"
"2018-05","ES",32448,27447,"CAGED"
"2018-05","GO",47905,46794,"CAGED"
"2018-05","MA",14203,12128,"CAGED"
"2018-05","MG",158680,138857,"CAGED"
"2018-05","MS",19403,19690,"CAGED"
"2018-05","MT",31985,29921,"CAGED"
"2018-05","PA",22255,20246,"CAGED"
"2018-05","PB",9100,9803,"CAGED"
"2018-05","PE",30462,29841,"CAGED"
"2018-05","PI",7463,6677,"CAGED"
"2018-05","PR",94579,92781,"CAGED"
"2018-05","RJ",91089,94228,"CAGED"
"2018-05","RN",11005,11304,"CAGED"
"2018-05","RO",8876,8467,"CAGED"
"2018-05","RR",1652,2010,"CAGED"
"2018-05","RS",83192,93919,"CAGED"
"2018-05","SC",75650,80134,"CAGED"
"2018-05","SE",6409,6568,"CAGED"
"2018-05","SP",393102,383947,"CAGED"
"2018-05","TO",6717,5704,"CAGED"
"2018-06","AC",1822,1633,"CAGED"
"2018-06","AL",6629,6763,"CAGED"
"2018-06","AM",9688,9059,"CAGED"
"2018-06","AP",1663,2199,"CAGED"
"2018-06","BA",44421,46184,"CAGED"
"2018-06","CE",29982,29257,"CAGED"
"2018-06","DF",21473,20989,"CAGED"
"2018-06","ES",26603,28165,"CAGED"
"2018-06","GO",46607,44434,"CAGED"
"2018-06","MA",13510,10703,"CAGED"
"2018-06","MG",143531,131388,"CAGED"
"2018-06","MS",17450,17153,"CAGED"
"2018-06","MT",32011,26599,"CAGED"
"2018-06","PA",21514,20690,"CAGED"
"2018-06","PB",9115,8714,"CAGED"
"2018-06","PE",28351,28230,"CAGED"
"2018-06","PI",7421,6939,"CAGED"
"2018-06","PR",82293,88902,"CAGED"
"2018-06","RJ",85739,88258,"CAGED"
"2018-06","RN",11750,10945,"CAGED"
"2018-06","RO",7493,7847,"CAGED"
"2018-06","RR",1420,1690,"CAGED"
"2018-06","RS",76643,83164,"CAGED"
"2018-06","SC",67088,71108,"CAGED"
"2018-06","SE",6244,6107,"CAGED"
"2018-06","SP",361390,365840,"CAGED"
"2018-06","TO",5680,5232,"CAGED"
"2018-07","AC",2041,1670,"CAGED"
"2018-07","AL",7704,6570,"CAGED"
"2018-07","AM",10494,9211,"CAGED"
"2018-07","AP",2182,1640,"CAGED"
"2018-07","BA",46335,44663,"CAGED"
"2018-07","CE",30410,29616,"CAGED"
"2018-07","DF",22663,22844,"CAGED"
"2018-07","ES",26693,27334,"CAGED"
"2018-07","GO",46632,42514,"CAGED"
"2018-07","MA",12373,10520,"CAGED"
"2018-07","MG",151235,140903,"CAGED"
"2018-07","MS",18903,18115,"CAGED"
"2018-07","MT",33888,28702,"CAGED"
"2018-07","PA",22135,18626,"CAGED"
"2018-07","PB",10654,9301,"CAGED"
"2018-07","PE",28612,28723,"CAGED"
"2018-07","PI",7118,6918,"CAGED"
"2018-07","PR",93219,90734,"CAGED"
"2018-07","RJ",88977,89978,"CAGED"
"2018-07","RN",11937,11367,"CAGED"
"2018-07","RO",9088,8280,"CAGED"
"2018-07","RR",1373,1488,"CAGED"
"2018-07","RS",83025,85682,"CAGED"
"2018-07","SC",75432,75673,"CAGED"
"2018-07","SE",6617,6919,"CAGED"
"2018-07","SP",363996,348663,"CAGED"
"2018-07","TO",5451,5214,"CAGED"
"2018-08","AC",1866,2038,"CAGED"
"2018-08","AL",11658,7768,"CAGED"
"2018-08","AM",11653,9861,"CAGED"
"2018-08","AP",2079,1530,"CAGED"
"2018-08","BA",51019,46155,"CAGED"
"2018-08","CE",35247,30586,"CAGED"
"2018-08","DF",25346,22554,"CAGED"
"2018-08","ES",28426,28814,"CAGED"
"2018-08","GO",51529,46808,"CAGED"
"2018-08","MA",12155,12221,"CAGED"
"2018-08","MG",155010,150480,"CAGED"
"2018-08","MS",19448,18242,"CAGED"
"2018-08","MT",34749,30351,"CAGED"
"2018-08","PA",26809,20572,"CAGED"
"2018-08","PB",16914,9670,"CAGED"
"2018-08","PE",41284,29721,"CAGED"
"2018-08","PI",7665,7254,"CAGED"
"2018-08","PR",104237,93898,"CAGED"
"2018-08","RJ",97312,94395,"CAGED"
"2018-08","RN",15797,11311,"CAGED"
"2018-08","RO",9029,8717,"CAGED"
"2018-08","RR",1641,1506,"CAGED"
"2018-08","RS",88380,92408,"CAGED"
"2018-08","SC",82938,79006,"CAGED"
"2018-08","SE",6969,7562,"CAGED"
"2018-08","SP",408138,373894,"CAGED"
"2018-08","TO",6124,5669,"CAGED"
"2018-09","AC",1930,1645,"CAGED"
"2018-09","AL",21591,6412,"CAGED"
"2018-09","AM",10923,9109,"CAGED"
"2018-09","AP",1788,1254,"CAGED"
"2018-09","BA",48969,40460,"CAGED"
"2018-09","CE",33347,26992,"CAGED"
"2018-09","DF",22739,19444,"CAGED"
"2018-09","ES",26297,22956,"CAGED"
"2018-09","GO",46586,43321,"CAGED"
"2018-09","MA",11835,10106,"CAGED"
"2018-09","MG",140141,134941,"CAGED"
"2018-09","MS",18102,20747,"CAGED"
"2018-09","MT",31394,27408,"CAGED"
"2018-09","PA",24787,19267,"CAGED"
"2018-09","PB",10287,8204,"CAGED"
"2018-09","PE",46984,25570,"CAGED"
"2018-09","PI",7619,6400,"CAGED"
"2018-09","PR",91491,82004,"CAGED"
"2018-09","RJ",89609,81665,"CAGED"
"2018-09","RN",11815,10089,"CAGED"
"2018-09","RO",8495,7718,"CAGED"
"2018-09","RR",1792,1167,"CAGED"
"2018-09","RS",77376,76017,"CAGED"
"2018-09","SC",75515,68298,"CAGED"
"2018-09","SE",9613,5650,"CAGED"
"2018-09","SP",357621,335173,"CAGED"
"2018-09","TO",5945,5238,"CAGED"
"2018-10","AC",2184,1977,"CAGED"
"2018-10","AL",10117,6739,"CAGED"
"2018-10","AM",11351,10167,"CAGED"
"2018-10","AP",1784,1605,"CAGED"
"2018-10","BA",48140,47515,"CAGED"
"2018-10","CE",34025,30356,"CAGED"
"2018-10","DF",22716,22227,"CAGED"
"2018-10","ES",25720,24808,"CAGED"
"2018-10","GO",47058,50623,"CAGED"
"2018-10","MA",12554,11890,"CAGED"
"2018-10","MG",150262,147427,"CAGED"
"2018-10","MS",19080,17958,"CAGED"
"2018-10","MT",32000,30105,"CAGED"
"2018-10","PA",22886,22379,"CAGED"
"2018-10","PB",10061,8822,"CAGED"
"2018-10","PE",30166,31496,"CAGED"
"2018-10","PI",7326,7076,"CAGED"
"2018-10","PR",97041,90104,"CAGED"
"2018-10","RJ",91565,92412,"CAGED"
"2018-10","RN",12627,10136,"CAGED"
"2018-10","RO",8289,8663,"CAGED"
"2018-10","RR",1782,1637,"CAGED"
"2018-10","RS",92278,82959,"CAGED"
"2018-10","SC",86493,76750,"CAGED"
"2018-10","SE",8667,6227,"CAGED"
"2018-10","SP",387367,374279,"CAGED"
"2018-10","TO",5963,5432,"CAGED"
"2018-11","AC",1734,2038,"CAGED"
"2018-11","AL",8005,7794,"CAGED"
"2018-11","AM",10846,10558,"CAGED"
"2018-11","AP",1755,1677,"CAGED"
"2018-11","BA",46351,45387,"CAGED"
"2018-11","CE",30994,28745,"CAGED"
"2018-11","DF",21208,19878,"CAGED"
"2018-11","ES",26315,23067,"CAGED"
"2018-11","GO",42522,48682,"CAGED"
"2018-11","MA",11239,11519,"CAGED"
"2018-11","MG",130890,130523,"CAGED"
"2018-11","MS",18392,17672,"CAGED"
"2018-11","MT",26472,29899,"CAGED"
"2018-11","PA",21012,20455,"CAGED"
"2018-11","PB",9336,8322,"CAGED"
"2018-11","PE",32346,30533,"CAGED"
"2018-11","PI",6435,6721,"CAGED"
"2018-11","PR",88497,83047,"CAGED"
"2018-11","RJ",96514,82814,"CAGED"
"2018-11","RN",12009,10323,"CAGED"
"2018-11","RO",7710,8350,"CAGED"
"2018-11","RR",1662,1438,"CAGED"
"2018-11","RS",87418,77297,"CAGED"
"2018-11","SC",79702,70510,"CAGED"
"2018-11","SE",6430,6500,"CAGED"
"2018-11","SP",358534,340780,"CAGED"
"2018-11","TO",5086,6221,"CAGED"
"2018-12","AC",1362,2073,"CAGED"
"2018-12","AL",6522,8062,"CAGED"
"2018-12","AM",8344,9946,"CAGED"
"2018-12","AP",1498,2062,"CAGED"
"2018-12","BA",39501,51206,"CAGED"
"2018-12","CE",23514,28995,"CAGED"
"2018-12","DF",18381,22872,"CAGED"
"2018-12","ES",21873,25908,"CAGED"
"2018-12","GO",35472,48814,"CAGED"
