"Data";"cod_rgi";"UF";"Admissões";"Demissões"
"2004-02-01";290018;"BA";3534;2965
"2004-02-01";290019;"BA";596;622
"2004-02-01";290020;"BA";307;242
"2004-02-01";290021;"BA";84;84
"2004-02-01";290022;"BA";2132;5159
"2004-02-01";290023;"BA";430;324
"2004-02-01";290024;"BA";260;215
"2004-02-01";290025;"BA";177;68
"2004-02-01";290026;"BA";63;63
"2004-02-01";290027;"BA";62;46
"2004-02-01";290028;"BA";2;113
"2004-02-01";290029;"BA";4548;3689
"2004-02-01";290030;"BA";311;286
"2004-02-01";290031;"BA";189;182
"2004-02-01";290032;"BA";186;209
"2004-02-01";290033;"BA";236;284
"2004-02-01";290034;"BA";89;82
"2004-02-01";310001;"MG";73452;63709
"2004-02-01";310002;"MG";4128;3844
"2004-02-01";310003;"MG";1660;1351
"2004-02-01";310004;"MG";1204;852
"2004-02-01";310005;"MG";1276;954
"2004-02-01";310006;"MG";3092;2574
"2004-02-01";310007;"MG";687;662
"2004-02-01";310008;"MG";564;552
"2004-02-01";310009;"MG";217;264
"2004-02-01";310010;"MG";1035;775
"2004-02-01";310011;"MG";88;62
"2004-02-01";310012;"MG";134;82
"2004-02-01";310013;"MG";1849;1584
"2004-02-01";310014;"MG";335;577
"2004-02-01";310015;"MG";136;250
"2004-02-01";310016;"MG";338;351
"2004-02-01";310017;"MG";165;161
"2004-02-01";310018;"MG";96;77
"2004-02-01";310019;"MG";35;40
"2004-02-01";310020;"MG";2083;1766
"2004-02-01";310021;"MG";559;358
"2004-02-01";310022;"MG";146;144
"2004-02-01";310023;"MG";94;122
"2004-02-01";310024;"MG";5891;6126
"2004-02-01";310025;"MG";698;767
"2004-02-01";310026;"MG";945;890
"2004-02-01";310027;"MG";6907;5357
"2004-02-01";310028;"MG";1050;1262
"2004-02-01";310029;"MG";2278;1764
"2004-02-01";310030;"MG";887;736
"2004-02-01";310031;"MG";980;945
"2004-02-01";310032;"MG";1118;1102
"2004-02-01";310033;"MG";610;626
"2004-02-01";310034;"MG";243;206
"2004-02-01";310035;"MG";535;539
"2004-02-01";310036;"MG";316;643
"2004-02-01";310037;"MG";1111;813
"2004-02-01";310038;"MG";2312;1746
"2004-02-01";310039;"MG";950;717
"2004-02-01";310040;"MG";1975;2105
"2004-02-01";310041;"MG";1875;1640
"2004-02-01";310042;"MG";1669;1861
"2004-02-01";310043;"MG";1548;1652
"2004-02-01";310044;"MG";1268;2742
"2004-02-01";310045;"MG";1115;1483
"2004-02-01";310046;"MG";719;1232
"2004-02-01";310047;"MG";917;1177
"2004-02-01";310048;"MG";678;617
"2004-02-01";310049;"MG";654;409
"2004-02-01";310050;"MG";5043;4372
"2004-02-01";310051;"MG";2723;2383
"2004-02-01";310052;"MG";1125;1037
"2004-02-01";310053;"MG";868;1363
"2004-02-01";310054;"MG";298;252
"2004-02-01";310055;"MG";5178;6574
"2004-02-01";310056;"MG";2018;1625
"2004-02-01";310057;"MG";559;1578
"2004-02-01";310058;"MG";473;1197
"2004-02-01";310059;"MG";11409;9681
"2004-02-01";310060;"MG";993;921
"2004-02-01";310061;"MG";792;769
"2004-02-01";310062;"MG";5346;5586
"2004-02-01";310063;"MG";862;922
"2004-02-01";310064;"MG";1444;1509
"2004-02-01";310065;"MG";6316;5998
"2004-02-01";310066;"MG";1525;1552
"2004-02-01";310067;"MG";978;989
"2004-02-01";310068;"MG";1201;1243
"2004-02-01";310069;"MG";713;592
"2004-02-01";310070;"MG";246;228
"2004-02-01";320001;"ES";21460;18671
"2004-02-01";320002;"ES";842;828
"2004-02-01";320003;"ES";1302;1585
"2004-02-01";320004;"ES";3659;3293
"2004-02-01";320005;"ES";1895;1730
"2004-02-01";320006;"ES";501;463
"2004-02-01";320007;"ES";2135;2184
"2004-02-01";320008;"ES";469;452
"2004-02-01";330001;"RJ";109955;84576
"2004-02-01";330002;"RJ";1833;1533
"2004-02-01";330003;"RJ";1355;1030
"2004-02-01";330004;"RJ";4864;3903
"2004-02-01";330005;"RJ";2233;1438
"2004-02-01";330006;"RJ";728;463
"2004-02-01";330007;"RJ";4222;3049
"2004-02-01";330008;"RJ";2416;2028
"2004-02-01";330009;"RJ";1684;1234
"2004-02-01";330010;"RJ";3115;3072
"2004-02-01";330011;"RJ";872;692
"2004-02-01";330012;"RJ";326;315
"2004-02-01";330013;"RJ";2572;2315
"2004-02-01";330014;"RJ";5164;3726
"2004-02-01";350001;"SP";252247;217261
"2004-02-01";350002;"SP";12180;9964
"2004-02-01";350003;"SP";18259;16879
"2004-02-01";350004;"SP";3021;1934
"2004-02-01";350005;"SP";1284;1038
"2004-02-01";350006;"SP";1824;2302
"2004-02-01";350007;"SP";1734;2468
"2004-02-01";350008;"SP";1503;1508
"2004-02-01";350009;"SP";7911;7609
"2004-02-01";350010;"SP";3491;5284
"2004-02-01";350011;"SP";2066;2811
"2004-02-01";350012;"SP";1524;1756
"2004-02-01";350013;"SP";2751;2473
"2004-02-01";350014;"SP";1660;2360
"2004-02-01";350015;"SP";2015;2553
"2004-02-01";350016;"SP";772;709
"2004-02-01";350017;"SP";355;305
"2004-02-01";350018;"SP";3972;4049
"2004-02-01";350019;"SP";775;833
"2004-02-01";350020;"SP";971;958
"2004-02-01";350021;"SP";441;456
"2004-02-01";350022;"SP";2276;2789
"2004-02-01";350023;"SP";2334;5665
"2004-02-01";350024;"SP";1116;1661
"2004-02-01";350025;"SP";8282;10846
"2004-02-01";350026;"SP";2378;11297
"2004-02-01";350027;"SP";1458;1461
"2004-02-01";350028;"SP";443;605
"2004-02-01";350029;"SP";975;977
"2004-02-01";350030;"SP";251;200
"2004-02-01";350031;"SP";14961;17455
"2004-02-01";350032;"SP";3661;7828
"2004-02-01";350033;"SP";4764;5687
"2004-02-01";350034;"SP";1180;1540
"2004-02-01";350035;"SP";575;778
"2004-02-01";350036;"SP";7888;10813
"2004-02-01";350037;"SP";5056;9001
"2004-02-01";350038;"SP";36546;34203
"2004-02-01";350039;"SP";11897;11039
"2004-02-01";350040;"SP";7270;11227
"2004-02-01";350041;"SP";3752;3234
"2004-02-01";350042;"SP";3763;3861
"2004-02-01";350043;"SP";4117;3681
"2004-02-01";350044;"SP";2779;3381
"2004-02-01";350045;"SP";2671;3290
"2004-02-01";350046;"SP";2918;2821
"2004-02-01";350047;"SP";1501;2216
"2004-02-01";350048;"SP";1487;1426
"2004-02-01";350049;"SP";9691;9156
"2004-02-01";350050;"SP";5047;4229
"2004-02-01";350051;"SP";2522;1982
"2004-02-01";350052;"SP";1688;1161
"2004-02-01";350053;"SP";708;692
"2004-02-01";410001;"PR";50588;45363
"2004-02-01";410002;"PR";1983;1609
"2004-02-01";410003;"PR";1012;866
"2004-02-01";410004;"PR";2189;1672
"2004-02-01";410005;"PR";149;148
"2004-02-01";410006;"PR";6259;4936
"2004-02-01";410007;"PR";3067;2548
"2004-02-01";410008;"PR";2501;2087
"2004-02-01";410009;"PR";1479;1318
"2004-02-01";410010;"PR";2321;1893
"2004-02-01";410011;"PR";387;341
"2004-02-01";410012;"PR";495;422
"2004-02-01";410013;"PR";776;812
"2004-02-01";410014;"PR";9149;7557
"2004-02-01";410015;"PR";1582;1518
"2004-02-01";410016;"PR";2074;2056
"2004-02-01";410017;"PR";1285;2229
"2004-02-01";410018;"PR";1621;2549
"2004-02-01";410019;"PR";359;651
"2004-02-01";410020;"PR";285;227
"2004-02-01";410021;"PR";13157;12082
"2004-02-01";410022;"PR";1667;2227
"2004-02-01";410023;"PR";1872;2462
"2004-02-01";410024;"PR";875;947
"2004-02-01";410025;"PR";322;284
"2004-02-01";410026;"PR";276;312
"2004-02-01";410027;"PR";5272;4088
"2004-02-01";410028;"PR";1256;1039
"2004-02-01";410029;"PR";854;616
"2004-02-01";420001;"SC";16466;13997
"2004-02-01";420002;"SC";5179;4493
"2004-02-01";420003;"SC";3406;2785
"2004-02-01";420004;"SC";1495;1153
"2004-02-01";420005;"SC";3916;2773
"2004-02-01";420006;"SC";517;427
"2004-02-01";420007;"SC";4613;3879
"2004-02-01";420008;"SC";2284;1890
"2004-02-01";420009;"SC";924;846
"2004-02-01";420010;"SC";1565;1345
"2004-02-01";420011;"SC";1589;1348
"2004-02-01";420012;"SC";401;266
"2004-02-01";420013;"SC";295;224
"2004-02-01";420014;"SC";1576;999
"2004-02-01";420015;"SC";2144;1582
"2004-02-01";420016;"SC";13411;12332
"2004-02-01";420017;"SC";1642;1293
"2004-02-01";420018;"SC";1655;1757
"2004-02-01";420019;"SC";9878;9212
"2004-02-01";420020;"SC";11410;9464
"2004-02-01";420021;"SC";3026;3203
"2004-02-01";420022;"SC";2402;2028
"2004-02-01";420023;"SC";532;487
"2004-02-01";420024;"SC";526;308
"2004-02-01";430001;"RS";40061;33615
"2004-02-01";430002;"RS";11902;10909
"2004-02-01";430003;"RS";2688;1564
"2004-02-01";430004;"RS";2550;2747
"2004-02-01";430005;"RS";577;412
"2004-02-01";430006;"RS";865;795
"2004-02-01";430007;"RS";894;830
"2004-02-01";430008;"RS";687;330
"2004-02-01";430009;"RS";7397;4255
"2004-02-01";430010;"RS";985;899
"2004-02-01";430011;"RS";2895;2222
"2004-02-01";430012;"RS";438;300
"2004-02-01";430013;"RS";416;348
"2004-02-01";430014;"RS";303;252
"2004-02-01";430015;"RS";1165;795
"2004-02-01";430016;"RS";759;474
"2004-02-01";430017;"RS";524;399
"2004-02-01";430018;"RS";1722;1392
"2004-02-01";430019;"RS";871;842
"2004-02-01";430020;"RS";884;713
"2004-02-01";430021;"RS";542;518
"2004-02-01";430022;"RS";263;251
"2004-02-01";430023;"RS";407;346
"2004-02-01";430024;"RS";191;243
"2004-02-01";430025;"RS";2796;2146
"2004-02-01";430026;"RS";2161;2127
"2004-02-01";430027;"RS";1662;673
"2004-02-01";430028;"RS";1287;1195
"2004-02-01";430029;"RS";524;356
"2004-02-01";430030;"RS";927;778
"2004-02-01";430031;"RS";256;216
"2004-02-01";430032;"RS";560;409
"2004-02-01";430033;"RS";404;291
"2004-02-01";430034;"RS";208;127
"2004-02-01";430035;"RS";121;108
"2004-02-01";430036;"RS";12461;10773
"2004-02-01";430037;"RS";3164;2781
"2004-02-01";430038;"RS";1222;1053
"2004-02-01";430039;"RS";3575;2393
"2004-02-01";430040;"RS";4180;3496
"2004-02-01";430041;"RS";3275;2753
"2004-02-01";430042;"RS";174;121
"2004-02-01";430043;"RS";652;619
"2004-02-01";500001;"MS";9529;8717
"2004-02-01";500002;"MS";2548;2053
"2004-02-01";500003;"MS";1366;1151
"2004-02-01";500004;"MS";563;1415
"2004-02-01";500005;"MS";3381;3219
"2004-02-01";500006;"MS";783;689
"2004-02-01";500007;"MS";1047;784
"2004-02-01";500008;"MS";215;233
"2004-02-01";500009;"MS";175;151
"2004-02-01";500010;"MS";396;578
"2004-02-01";500011;"MS";355;375
"2004-02-01";500012;"MS";208;216
"2004-02-01";510001;"MT";10352;9616
"2004-02-01";510002;"MT";2149;3854
"2004-02-01";510003;"MT";643;808
"2004-02-01";510004;"MT";471;1724
"2004-02-01";510005;"MT";609;703
"2004-02-01";510006;"MT";488;688
"2004-02-01";510007;"MT";1951;1802
"2004-02-01";510008;"MT";3244;3591
"2004-02-01";510009;"MT";762;518
"2004-02-01";510010;"MT";640;549
"2004-02-01";510011;"MT";392;264
"2004-02-01";510012;"MT";322;408
"2004-02-01";510013;"MT";657;630
"2004-02-01";510014;"MT";265;327
"2004-02-01";510015;"MT";637;516
"2004-02-01";510016;"MT";2871;2960
"2004-02-01";510017;"MT";1109;1303
"2004-02-01";510018;"MT";268;601
"2004-02-01";520001;"GO";26259;23974
"2004-02-01";520002;"GO";4220;4485
"2004-02-01";520003;"GO";905;818
"2004-02-01";520004;"GO";1308;1431
"2004-02-01";520005;"GO";437;528
"2004-02-01";520006;"GO";302;250
"2004-02-01";520007;"GO";2073;1584
"2004-02-01";520008;"GO";1325;1581
"2004-02-01";520009;"GO";372;257
"2004-02-01";520010;"GO";2846;4907
"2004-02-01";520011;"GO";1923;1897
"2004-02-01";520012;"GO";460;567
"2004-02-01";520013;"GO";213;218
"2004-02-01";520014;"GO";191;171
"2004-02-01";520015;"GO";775;924
"2004-02-01";520016;"GO";528;464
"2004-02-01";520017;"GO";648;1189
"2004-02-01";520018;"GO";2312;2779
"2004-02-01";520019;"GO";2245;3082
"2004-02-01";520020;"GO";1174;955
"2004-02-01";520021;"GO";237;186
"2004-02-01";520022;"GO";163;156
"2004-02-01";530001;"DF";25073;22360
"2004-03-01";110001;"RO";8212;7488
"2004-03-01";110002;"RO";1226;1130
"2004-03-01";110003;"RO";405;380
"2004-03-01";110004;"RO";1406;1571
"2004-03-01";110005;"RO";1681;2046
"2004-03-01";110006;"RO";1119;1137
"2004-03-01";120001;"AC";1992;2393
"2004-03-01";120002;"AC";57;76
"2004-03-01";120003;"AC";38;48
"2004-03-01";120004;"AC";154;186
"2004-03-01";120005;"AC";30;15
"2004-03-01";130001;"AM";17959;14748
"2004-03-01";130002;"AM";8;7
"2004-03-01";130003;"AM";59;12
"2004-03-01";130004;"AM";153;100
"2004-03-01";130005;"AM";42;17
"2004-03-01";130006;"AM";21;18
"2004-03-01";130007;"AM";0;0
"2004-03-01";130008;"AM";22;11
"2004-03-01";130009;"AM";60;30
"2004-03-01";130010;"AM";64;73
"2004-03-01";130011;"AM";186;169
"2004-03-01";140001;"RR";1616;1403
"2004-03-01";140002;"RR";8;5
"2004-03-01";140003;"RR";56;22
"2004-03-01";140004;"RR";4;6
"2004-03-01";150001;"PA";12843;10500
"2004-03-01";150002;"PA";20;12
"2004-03-01";150003;"PA";639;570
"2004-03-01";150004;"PA";1246;1337
"2004-03-01";150005;"PA";103;69
"2004-03-01";150006;"PA";183;185
"2004-03-01";150007;"PA";1301;1043
"2004-03-01";150008;"PA";45;26
"2004-03-01";150009;"PA";2307;1922
"2004-03-01";150010;"PA";2099;1980
"2004-03-01";150011;"PA";860;848
"2004-03-01";150012;"PA";735;712
"2004-03-01";150013;"PA";539;612
"2004-03-01";150014;"PA";433;434
"2004-03-01";150015;"PA";678;748
"2004-03-01";150016;"PA";397;254
"2004-03-01";150017;"PA";227;236
"2004-03-01";150018;"PA";430;393
"2004-03-01";150019;"PA";240;162
"2004-03-01";150020;"PA";130;110
"2004-03-01";150021;"PA";29;16
"2004-03-01";160001;"AP";1750;1371
"2004-03-01";160002;"AP";24;26
"2004-03-01";160003;"AP";111;73
"2004-03-01";160004;"AP";57;71
"2004-03-01";170001;"TO";2055;2236
"2004-03-01";170002;"TO";397;375
"2004-03-01";170003;"TO";305;311
"2004-03-01";170004;"TO";152;190
"2004-03-01";170005;"TO";1092;929
"2004-03-01";170006;"TO";202;212
"2004-03-01";170007;"TO";120;161
"2004-03-01";170008;"TO";69;36
"2004-03-01";170009;"TO";99;123
"2004-03-01";170010;"TO";935;1057
"2004-03-01";170011;"TO";169;150
"2004-03-01";210001;"MA";9493;5933
"2004-03-01";210002;"MA";61;47
"2004-03-01";210003;"MA";210;138
"2004-03-01";210004;"MA";118;52
"2004-03-01";210005;"MA";51;16
"2004-03-01";210006;"MA";20;37
"2004-03-01";210007;"MA";28;11
"2004-03-01";210008;"MA";1;1
"2004-03-01";210009;"MA";393;230
"2004-03-01";210010;"MA";197;133
"2004-03-01";210011;"MA";119;59
"2004-03-01";210012;"MA";85;31
"2004-03-01";210013;"MA";271;194
"2004-03-01";210014;"MA";267;164
"2004-03-01";210015;"MA";181;89
"2004-03-01";210016;"MA";108;68
"2004-03-01";210017;"MA";44;35
"2004-03-01";210018;"MA";33;16
"2004-03-01";210019;"MA";2028;2327
"2004-03-01";210020;"MA";289;257
"2004-03-01";210021;"MA";674;1111
"2004-03-01";210022;"MA";1191;981
"2004-03-01";220001;"PI";6281;4017
"2004-03-01";220002;"PI";101;78
"2004-03-01";220003;"PI";119;55
"2004-03-01";220004;"PI";19;37
"2004-03-01";220005;"PI";25;25
"2004-03-01";220006;"PI";517;444
"2004-03-01";220007;"PI";198;86
"2004-03-01";220008;"PI";47;28
"2004-03-01";220009;"PI";462;280
"2004-03-01";220010;"PI";62;94
"2004-03-01";220011;"PI";34;47
"2004-03-01";220012;"PI";11;1
"2004-03-01";220013;"PI";45;45
"2004-03-01";220014;"PI";45;34
"2004-03-01";220015;"PI";194;121
"2004-03-01";220016;"PI";105;66
"2004-03-01";220017;"PI";394;187
"2004-03-01";220018;"PI";259;184
"2004-03-01";220019;"PI";17;60
"2004-03-01";230001;"CE";31570;26484
"2004-03-01";230002;"CE";274;217
"2004-03-01";230003;"CE";179;145
"2004-03-01";230004;"CE";75;92
"2004-03-01";230005;"CE";177;170
"2004-03-01";230006;"CE";324;325
"2004-03-01";230007;"CE";834;719
"2004-03-01";230008;"CE";513;310
"2004-03-01";230009;"CE";437;343
"2004-03-01";230010;"CE";51;40
"2004-03-01";230011;"CE";2454;1784
"2004-03-01";230012;"CE";114;176
"2004-03-01";230013;"CE";87;105
"2004-03-01";230014;"CE";31;52
"2004-03-01";230015;"CE";890;1191
"2004-03-01";230016;"CE";315;281
"2004-03-01";230017;"CE";118;109
"2004-03-01";230018;"CE";84;61
"2004-03-01";240001;"RN";10652;8988
"2004-03-01";240002;"RN";62;35
"2004-03-01";240003;"RN";354;271
"2004-03-01";240004;"RN";98;92
"2004-03-01";240005;"RN";67;22
"2004-03-01";240006;"RN";39;25
"2004-03-01";240007;"RN";469;463
"2004-03-01";240008;"RN";242;242
"2004-03-01";240009;"RN";2693;2288
"2004-03-01";240010;"RN";52;54
"2004-03-01";240011;"RN";601;484
"2004-03-01";250001;"PB";6622;4936
"2004-03-01";250002;"PB";531;271
"2004-03-01";250003;"PB";530;122
"2004-03-01";250004;"PB";73;47
"2004-03-01";250005;"PB";2273;1500
"2004-03-01";250006;"PB";24;13
"2004-03-01";250007;"PB";11;12
"2004-03-01";250008;"PB";23;48
"2004-03-01";250009;"PB";260;217
"2004-03-01";250010;"PB";80;50
"2004-03-01";250011;"PB";90;87
"2004-03-01";250012;"PB";29;18
"2004-03-01";250013;"PB";11;3
"2004-03-01";250014;"PB";177;118
"2004-03-01";250015;"PB";246;159
"2004-03-01";260001;"PE";35416;24465
"2004-03-01";260002;"PE";1076;755
"2004-03-01";260003;"PE";4560;822
"2004-03-01";260004;"PE";153;160
"2004-03-01";260005;"PE";584;331
"2004-03-01";260006;"PE";625;492
"2004-03-01";260007;"PE";1312;364
"2004-03-01";260008;"PE";91;107
"2004-03-01";260009;"PE";3810;2771
"2004-03-01";260010;"PE";497;459
"2004-03-01";260011;"PE";356;265
"2004-03-01";260012;"PE";393;268
"2004-03-01";260013;"PE";573;371
"2004-03-01";260014;"PE";139;86
"2004-03-01";260015;"PE";3248;5898
"2004-03-01";260016;"PE";422;261
"2004-03-01";260017;"PE";987;845
"2004-03-01";260018;"PE";479;220
"2004-03-01";270001;"AL";7233;5150
"2004-03-01";270002;"AL";1262;603
"2004-03-01";270003;"AL";1078;340
"2004-03-01";270004;"AL";876;275
"2004-03-01";270005;"AL";1073;388
"2004-03-01";270006;"AL";1656;81
"2004-03-01";270007;"AL";1233;733
"2004-03-01";270008;"AL";151;59
"2004-03-01";270009;"AL";105;48
"2004-03-01";270010;"AL";43;32
"2004-03-01";270011;"AL";46;18
"2004-03-01";280001;"SE";10412;6416
"2004-03-01";280002;"SE";351;247
"2004-03-01";280003;"SE";421;168
"2004-03-01";280004;"SE";709;413
"2004-03-01";280005;"SE";370;276
"2004-03-01";280006;"SE";124;90
"2004-03-01";290001;"BA";37580;32074
"2004-03-01";290002;"BA";1547;1021
"2004-03-01";290003;"BA";719;536
"2004-03-01";290004;"BA";640;518
"2004-03-01";290005;"BA";378;288
"2004-03-01";290006;"BA";443;245
"2004-03-01";290007;"BA";2064;1771
"2004-03-01";290008;"BA";1911;1892
"2004-03-01";290009;"BA";1675;1912
"2004-03-01";290010;"BA";111;186
"2004-03-01";290011;"BA";2626;2741
"2004-03-01";290012;"BA";583;522
"2004-03-01";290013;"BA";358;278
"2004-03-01";290014;"BA";304;269
"2004-03-01";290015;"BA";1340;710
"2004-03-01";290016;"BA";437;306
"2004-03-01";290017;"BA";204;141
"2004-03-01";290018;"BA";3775;3115
"2004-03-01";290019;"BA";707;516
"2004-03-01";290020;"BA";331;397
"2004-03-01";290021;"BA";105;103
"2004-03-01";290022;"BA";1569;3952
"2004-03-01";290023;"BA";390;292
"2004-03-01";290024;"BA";315;293
"2004-03-01";290025;"BA";73;30
"2004-03-01";290026;"BA";86;45
"2004-03-01";290027;"BA";43;20
"2004-03-01";290028;"BA";16;125
"2004-03-01";290029;"BA";5791;4526
"2004-03-01";290030;"BA";361;253
"2004-03-01";290031;"BA";213;149
"2004-03-01";290032;"BA";181;211
"2004-03-01";290033;"BA";257;545
"2004-03-01";290034;"BA";108;200
"2004-03-01";310001;"MG";75518;63297
"2004-03-01";310002;"MG";4538;4181
"2004-03-01";310003;"MG";1820;1809
"2004-03-01";310004;"MG";1023;1000
"2004-03-01";310005;"MG";1304;953
"2004-03-01";310006;"MG";3150;2433
"2004-03-01";310007;"MG";622;544
"2004-03-01";310008;"MG";525;611
"2004-03-01";310009;"MG";234;199
"2004-03-01";310010;"MG";1112;765
"2004-03-01";310011;"MG";87;55
"2004-03-01";310012;"MG";141;103
"2004-03-01";310013;"MG";1875;1525
"2004-03-01";310014;"MG";384;832
"2004-03-01";310015;"MG";159;149
"2004-03-01";310016;"MG";330;283
"2004-03-01";310017;"MG";137;167
"2004-03-01";310018;"MG";63;56
"2004-03-01";310019;"MG";30;23
"2004-03-01";310020;"MG";2373;1952
"2004-03-01";310021;"MG";500;303
"2004-03-01";310022;"MG";182;97
"2004-03-01";310023;"MG";112;106
"2004-03-01";310024;"MG";7207;6184
"2004-03-01";310025;"MG";786;753
"2004-03-01";310026;"MG";1069;837
"2004-03-01";310027;"MG";6328;5660
"2004-03-01";310028;"MG";1201;1262
"2004-03-01";310029;"MG";2434;1900
"2004-03-01";310030;"MG";753;1274
"2004-03-01";310031;"MG";879;876
"2004-03-01";310032;"MG";1219;1040
"2004-03-01";310033;"MG";665;589
"2004-03-01";310034;"MG";255;301
"2004-03-01";310035;"MG";688;527
"2004-03-01";310036;"MG";447;413
"2004-03-01";310037;"MG";1163;752
"2004-03-01";310038;"MG";2411;1810
"2004-03-01";310039;"MG";1039;812
"2004-03-01";310040;"MG";1978;2483
"2004-03-01";310041;"MG";1880;2042
"2004-03-01";310042;"MG";1433;2502
"2004-03-01";310043;"MG";1406;1668
"2004-03-01";310044;"MG";1299;2265
"2004-03-01";310045;"MG";987;1748
"2004-03-01";310046;"MG";739;2117
"2004-03-01";310047;"MG";926;1297
"2004-03-01";310048;"MG";707;563
"2004-03-01";310049;"MG";578;339
"2004-03-01";310050;"MG";5146;4999
"2004-03-01";310051;"MG";2868;2514
"2004-03-01";310052;"MG";1174;1046
"2004-03-01";310053;"MG";804;1074
"2004-03-01";310054;"MG";288;343
"2004-03-01";310055;"MG";5101;4316
"2004-03-01";310056;"MG";1544;1747
"2004-03-01";310057;"MG";555;631
"2004-03-01";310058;"MG";522;381
"2004-03-01";310059;"MG";12413;11030
"2004-03-01";310060;"MG";1004;2270
"2004-03-01";310061;"MG";757;932
"2004-03-01";310062;"MG";5260;5907
"2004-03-01";310063;"MG";954;861
"2004-03-01";310064;"MG";1276;2332
"2004-03-01";310065;"MG";6956;5492
"2004-03-01";310066;"MG";1668;1485
"2004-03-01";310067;"MG";1056;936
"2004-03-01";310068;"MG";1341;1144
"2004-03-01";310069;"MG";617;646
"2004-03-01";310070;"MG";249;190
"2004-03-01";320001;"ES";21443;17982
"2004-03-01";320002;"ES";1004;1003
"2004-03-01";320003;"ES";1218;2141
"2004-03-01";320004;"ES";3766;3755
"2004-03-01";320005;"ES";1842;1713
"2004-03-01";320006;"ES";479;397
"2004-03-01";320007;"ES";2113;1837
"2004-03-01";320008;"ES";521;428
"2004-03-01";330001;"RJ";105193;89172
"2004-03-01";330002;"RJ";1664;1553
"2004-03-01";330003;"RJ";1338;1095
"2004-03-01";330004;"RJ";4715;4213
"2004-03-01";330005;"RJ";1955;1736
"2004-03-01";330006;"RJ";678;516
"2004-03-01";330007;"RJ";3836;3248
"2004-03-01";330008;"RJ";2642;2389
"2004-03-01";330009;"RJ";1577;1220
"2004-03-01";330010;"RJ";2842;2809
"2004-03-01";330011;"RJ";795;722
"2004-03-01";330012;"RJ";421;389
"2004-03-01";330013;"RJ";2364;2114
"2004-03-01";330014;"RJ";5228;4501
"2004-03-01";350001;"SP";264739;220117
"2004-03-01";350002;"SP";12653;10081
"2004-03-01";350003;"SP";18114;16253
"2004-03-01";350004;"SP";2726;1478
"2004-03-01";350005;"SP";1285;1011
"2004-03-01";350006;"SP";1726;1723
"2004-03-01";350007;"SP";1865;1673
"2004-03-01";350008;"SP";1513;1462
"2004-03-01";350009;"SP";7833;6758
"2004-03-01";350010;"SP";4044;4015
"2004-03-01";350011;"SP";2353;1970
"2004-03-01";350012;"SP";1504;1729
"2004-03-01";350013;"SP";2945;3062
"2004-03-01";350014;"SP";1670;1359
